NC_091134.1 rna-XR_011209464.1 gene-LOC138329533
NC_091134.1 rna-XM_069276606.1 gene-LOC138329538
NC_091134.1 rna-XM_069276618.1 gene-LOC138329546
NC_091134.1 rna-XM_069276638.1 gene-LOC138329553
NC_091134.1 rna-XM_069276646.1 gene-LOC138329553
NC_091134.1 rna-XM_069276631.1 gene-LOC138329553
NC_091134.1 rna-XM_069276657.1 gene-LOC138329573
NC_091134.1 rna-XM_069276712.1 gene-LOC138329615
NC_091134.1 rna-XM_069276694.1 gene-LOC138329601
NC_091134.1 rna-XM_069276700.1 gene-LOC138329601
NC_091134.1 rna-XM_069276683.1 gene-LOC138329581
NC_091134.1 rna-XM_069276667.1 gene-LOC138329581
NC_091134.1 rna-XM_069276676.1 gene-LOC138329581
NC_091134.1 rna-XM_069276725.1 gene-LOC138329623
NC_091134.1 rna-XM_069276736.1 gene-LOC138329631
NC_091134.1 rna-XM_069276746.1 gene-LOC138329631
NC_091134.1 rna-XM_069251867.1 gene-LOC138310597
NC_091134.1 rna-XM_069276759.1 gene-LOC138329639
NC_091134.1 rna-XM_069251881.1 gene-LOC138310603
NC_091134.1 rna-XM_069276774.1 gene-LOC138329644
NC_091134.1 rna-XM_069276790.1 gene-LOC138329646
NC_091134.1 rna-XM_069276805.1 gene-LOC138329647
NC_091134.1 rna-XM_069276821.1 gene-LOC138329649
NC_091134.1 rna-XM_069276837.1 gene-LOC138329650
NC_091134.1 rna-XM_069276852.1 gene-LOC138329651
NC_091134.1 rna-XM_069276863.1 gene-LOC138329651
NC_091134.1 rna-XM_069276879.1 gene-LOC138329653
NC_091134.1 rna-XM_069276894.1 gene-LOC138329654
NC_091134.1 rna-XM_069276901.1 gene-LOC138329654
NC_091134.1 rna-XM_069276914.1 gene-LOC138329667
NC_091134.1 rna-XM_069276933.1 gene-LOC138329674
NC_091134.1 rna-XM_069276926.1 gene-LOC138329674
NC_091134.1 rna-XM_069276964.1 gene-LOC138329691
NC_091134.1 rna-XM_069276955.1 gene-LOC138329691
NC_091134.1 rna-XM_069276945.1 gene-LOC138329691
NC_091134.1 rna-XM_069276976.1 gene-LOC138329706
NC_091134.1 rna-XM_069277000.1 gene-LOC138329719
NC_091134.1 rna-XM_069277009.1 gene-LOC138329719
NC_091134.1 rna-XM_069276987.1 gene-LOC138329714
NC_091134.1 rna-XM_069274583.1 gene-LOC138327992
NC_091134.1 rna-XM_069277032.1 gene-LOC138329739
NC_091134.1 rna-XM_069277022.1 gene-LOC138329733
NC_091134.1 rna-XM_069251893.1 gene-LOC138310611
NC_091134.1 rna-XM_069277039.1 gene-LOC138329749
NC_091134.1 rna-XM_069277064.1 gene-LOC138329749
NC_091134.1 rna-XM_069277070.1 gene-LOC138329749
NC_091134.1 rna-XM_069277057.1 gene-LOC138329749
NC_091134.1 rna-XM_069277051.1 gene-LOC138329749
NC_091134.1 rna-XM_069277082.1 gene-LOC138329749
NC_091134.1 rna-XM_069277075.1 gene-LOC138329749
NC_091134.1 rna-XM_069277045.1 gene-LOC138329749
NC_091134.1 rna-XM_069277089.1 gene-LOC138329749
NC_091134.1 rna-XM_069277103.1 gene-LOC138329800
NC_091134.1 rna-XM_069277117.1 gene-LOC138329800
NC_091134.1 rna-XM_069277111.1 gene-LOC138329800
NC_091134.1 rna-XM_069277098.1 gene-LOC138329800
NC_091134.1 rna-XM_069277132.1 gene-LOC138329830
NC_091134.1 rna-XM_069277129.1 gene-LOC138329830
NC_091134.1 rna-XM_069277142.1 gene-LOC138329830
NC_091134.1 rna-XM_069277149.1 gene-LOC138329830
NC_091134.1 rna-XM_069277123.1 gene-LOC138329830
NC_091134.1 rna-XM_069277125.1 gene-LOC138329830
NC_091134.1 rna-XM_069277137.1 gene-LOC138329830
NC_091134.1 rna-XM_069251903.1 gene-LOC138310620
NC_091134.1 rna-XR_011206461.1 gene-LOC138310630
NC_091134.1 rna-XM_069277159.1 gene-LOC138329866
NC_091134.1 rna-XM_069277166.1 gene-LOC138329866
NC_091134.1 rna-XM_069277176.1 gene-LOC138329883
NC_091134.1 rna-XM_069277189.1 gene-LOC138329904
NC_091134.1 rna-XM_069277197.1 gene-LOC138329904
NC_091134.1 rna-XM_069277183.1 gene-LOC138329893
NC_091134.1 rna-XM_069277206.1 gene-LOC138329919
NC_091134.1 rna-XM_069277219.1 gene-LOC138329919
NC_091134.1 rna-XM_069277225.1 gene-LOC138329919
NC_091134.1 rna-XM_069277213.1 gene-LOC138329919
NC_091134.1 rna-XM_069277235.1 gene-LOC138329919
NC_091134.1 rna-XR_011209494.1 gene-LOC138329947
NC_091134.1 rna-XM_069277256.1 gene-LOC138329953
NC_091134.1 rna-XM_069274829.1 gene-LOC138328138
NC_091134.1 rna-XM_069277268.1 gene-LOC138329958
NC_091134.1 rna-XM_069277278.1 gene-LOC138329964
NC_091134.1 rna-XR_011209504.1 gene-LOC138329974
NC_091134.1 rna-XM_069277289.1 gene-LOC138329974
NC_091134.1 rna-XM_069277296.1 gene-LOC138329974
NC_091134.1 rna-XM_069277318.1 gene-LOC138329974
NC_091134.1 rna-XM_069277309.1 gene-LOC138329974
NC_091134.1 rna-XM_069274955.1 gene-LOC138328215
NC_091134.1 rna-XM_069277359.1 gene-LOC138330009
NC_091134.1 rna-XM_069277353.1 gene-LOC138330009
NC_091134.1 rna-XM_069277367.1 gene-LOC138330009
NC_091134.1 rna-XM_069277381.1 gene-LOC138330024
NC_091134.1 rna-XM_069277397.1 gene-LOC138330024
NC_091134.1 rna-XM_069277405.1 gene-LOC138330024
NC_091134.1 rna-XM_069277414.1 gene-LOC138330024
NC_091134.1 rna-XM_069277389.1 gene-LOC138330024
NC_091134.1 rna-XM_069275070.1 gene-LOC138328293
NC_091134.1 rna-XM_069277341.1 gene-LOC138329998
NC_091134.1 rna-XM_069277332.1 gene-LOC138329998
NC_091134.1 rna-XM_069277442.1 gene-LOC138330048
NC_091134.1 rna-XM_069277434.1 gene-LOC138330048
NC_091134.1 rna-XM_069277426.1 gene-LOC138330048
NC_091134.1 rna-XM_069277449.1 gene-LOC138330069
NC_091134.1 rna-XM_069277454.1 gene-LOC138330069
NC_091134.1 rna-XM_069277462.1 gene-LOC138330086
NC_091134.1 rna-XM_069277469.1 gene-LOC138330086
NC_091134.1 rna-XM_069277484.1 gene-LOC138330103
NC_091134.1 rna-XM_069277501.1 gene-LOC138330103
NC_091134.1 rna-XM_069277477.1 gene-LOC138330103
NC_091134.1 rna-XM_069277512.1 gene-LOC138330103
NC_091134.1 rna-XM_069277521.1 gene-LOC138330103
NC_091134.1 rna-XM_069277492.1 gene-LOC138330103
NC_091134.1 rna-XM_069277535.1 gene-LOC138330130
NC_091134.1 rna-XM_069277546.1 gene-LOC138330137
NC_091134.1 rna-XM_069277568.1 gene-LOC138330145
NC_091134.1 rna-XM_069277559.1 gene-LOC138330145
NC_091134.1 rna-XM_069277588.1 gene-LOC138330157
NC_091134.1 rna-XM_069277580.1 gene-LOC138330157
NC_091134.1 rna-XM_069277602.1 gene-LOC138330171
NC_091134.1 rna-XM_069251921.1 gene-LOC138310636
NC_091134.1 rna-XM_069251932.1 gene-LOC138310645
NC_091134.1 rna-XM_069275296.1 gene-LOC138328449
NC_091134.1 rna-XM_069275412.1 gene-LOC138328529
NC_091134.1 rna-XM_069275485.1 gene-LOC138328610
NC_091134.1 rna-XM_069277628.1 gene-LOC138330183
NC_091134.1 rna-XM_069277640.1 gene-LOC138330190
NC_091134.1 rna-XM_069275612.1 gene-LOC138328866
NC_091134.1 rna-XM_069275698.1 gene-LOC138328966
NC_091134.1 rna-XM_069277658.1 gene-LOC138330201
NC_091134.1 rna-XM_069277650.1 gene-LOC138330201
NC_091134.1 rna-XR_011209540.1 gene-LOC138330213
NC_091134.1 rna-XM_069277721.1 gene-LOC138330241
NC_091134.1 rna-XM_069277713.1 gene-LOC138330241
NC_091134.1 rna-XM_069277735.1 gene-LOC138330251
NC_091134.1 rna-XM_069277701.1 gene-LOC138330218
NC_091134.1 rna-XM_069277695.1 gene-LOC138330218
NC_091134.1 rna-XM_069277686.1 gene-LOC138330218
NC_091134.1 rna-XM_069277677.1 gene-LOC138330218
NC_091134.1 rna-XM_069277753.1 gene-LOC138330261
NC_091134.1 rna-XM_069277745.1 gene-LOC138330261
NC_091134.1 rna-XM_069275805.1 gene-LOC138329051
NC_091134.1 rna-XM_069277766.1 gene-LOC138330275
NC_091134.1 rna-XM_069277777.1 gene-LOC138330281
NC_091134.1 rna-XM_069275923.1 gene-LOC138329130
NC_091134.1 rna-XM_069277789.1 gene-LOC138330289
NC_091134.1 rna-XM_069276049.1 gene-LOC138329198
NC_091134.1 rna-XR_011209554.1 gene-LOC138330312
NC_091134.1 rna-XM_069277801.1 gene-LOC138330297
NC_091134.1 rna-XM_069277809.1 gene-LOC138330297
NC_091134.1 rna-XM_069277828.1 gene-LOC138330319
NC_091134.1 rna-XM_069277844.1 gene-LOC138330321
NC_091134.1 rna-XM_069277860.1 gene-LOC138330322
NC_091134.1 rna-XM_069277899.1 gene-LOC138330335
NC_091134.1 rna-XM_069277906.1 gene-LOC138330335
NC_091134.1 rna-XR_011209557.1 gene-LOC138330327
NC_091134.1 rna-XM_069277881.1 gene-LOC138330327
NC_091134.1 rna-XM_069277872.1 gene-LOC138330327
NC_091134.1 rna-XM_069276173.1 gene-LOC138329271
NC_091134.1 rna-XM_069277926.1 gene-LOC138330348
NC_091134.1 rna-XM_069277917.1 gene-LOC138330348
NC_091134.1 rna-XM_069277938.1 gene-LOC138330358
NC_091134.1 rna-XM_069277948.1 gene-LOC138330368
NC_091134.1 rna-XM_069277961.1 gene-LOC138330376
NC_091134.1 rna-XM_069277982.1 gene-LOC138330384
NC_091134.1 rna-XM_069277973.1 gene-LOC138330384
NC_091134.1 rna-XM_069277994.1 gene-LOC138330397
NC_091134.1 rna-XM_069276298.1 gene-LOC138329339
NC_091134.1 rna-XM_069278020.1 gene-LOC138330404
NC_091134.1 rna-XM_069278011.1 gene-LOC138330404
NC_091134.1 rna-XM_069278004.1 gene-LOC138330404
NC_091134.1 rna-XM_069278033.1 gene-LOC138330423
NC_091134.1 rna-XM_069278047.1 gene-LOC138330429
NC_091134.1 rna-XM_069278060.1 gene-LOC138330433
NC_091134.1 rna-XM_069278073.1 gene-LOC138330441
NC_091134.1 rna-XM_069278074.1 gene-LOC138330455
NC_091134.1 rna-XM_069278075.1 gene-LOC138330471
NC_091134.1 rna-XM_069278077.1 gene-LOC138330487
NC_091134.1 rna-XM_069278076.1 gene-LOC138330487
NC_091134.1 rna-XM_069278090.1 gene-LOC138330512
NC_091134.1 rna-XM_069278083.1 gene-LOC138330512
NC_091134.1 rna-XM_069278100.1 gene-LOC138330530
NC_091134.1 rna-XM_069278138.1 gene-LOC138330566
NC_091134.1 rna-XM_069278130.1 gene-LOC138330566
NC_091134.1 rna-XM_069278115.1 gene-LOC138330549
NC_091134.1 rna-XM_069278121.1 gene-LOC138330549
NC_091134.1 rna-XM_069251942.1 gene-LOC138310653
NC_091134.1 rna-XM_069278156.1 gene-LOC138330590
NC_091134.1 rna-XM_069278158.1 gene-LOC138330590
NC_091134.1 rna-XM_069278146.1 gene-LOC138330580
NC_091134.1 rna-XR_011209588.1 gene-LOC138330613
NC_091134.1 rna-XM_069278165.1 gene-LOC138330603
NC_091134.1 rna-Trnat-cgu-5 gene-Trnat-cgu-5
NC_091134.1 rna-XM_069278186.1 gene-LOC138330619
NC_091134.1 rna-XM_069278191.1 gene-LOC138330619
NC_091134.1 rna-XM_069278182.1 gene-LOC138330619
NC_091134.1 rna-XM_069278176.1 gene-LOC138330619
NC_091134.1 rna-XM_069278198.1 gene-LOC138330648
NC_091134.1 rna-XM_069278204.1 gene-LOC138330648
NC_091134.1 rna-XR_011209589.1 gene-LOC138330661
NC_091134.1 rna-XM_069278212.1 gene-LOC138330661
NC_091134.1 rna-XM_069278219.1 gene-LOC138330673
NC_091134.1 rna-XR_011209590.1 gene-LOC138330682
NC_091134.1 rna-XM_069278239.1 gene-LOC138330697
NC_091134.1 rna-XR_011209591.1 gene-LOC138330704
NC_091134.1 rna-XM_069278251.1 gene-LOC138330723
NC_091134.1 rna-XM_069278287.1 gene-LOC138330761
NC_091134.1 rna-XM_069278277.1 gene-LOC138330751
NC_091134.1 rna-XM_069278260.1 gene-LOC138330733
NC_091134.1 rna-XM_069278267.1 gene-LOC138330733
NC_091134.1 rna-XM_069278295.1 gene-LOC138330769
NC_091134.1 rna-XM_069278301.1 gene-LOC138330778
NC_091134.1 rna-XM_069278310.1 gene-LOC138330787
NC_091134.1 rna-XM_069278319.1 gene-LOC138330798
NC_091134.1 rna-XM_069278327.1 gene-LOC138330809
NC_091134.1 rna-XM_069276789.1 gene-LOC138329634
NC_091134.1 rna-XM_069278333.1 gene-LOC138330821
NC_091134.1 rna-XM_069278348.1 gene-LOC138330832
NC_091134.1 rna-XM_069278341.1 gene-LOC138330832
NC_091134.1 rna-XR_011209614.1 gene-LOC138330869
NC_091134.1 rna-XM_069278369.1 gene-LOC138330869
NC_091134.1 rna-XM_069278355.1 gene-LOC138330850
NC_091134.1 rna-XM_069278363.1 gene-LOC138330850
NC_091134.1 rna-XM_069251957.1 gene-LOC138310661
NC_091134.1 rna-XM_069278387.1 gene-LOC138330896
NC_091134.1 rna-XM_069278399.1 gene-LOC138330908
NC_091134.1 rna-XM_069278393.1 gene-LOC138330908
NC_091134.1 rna-XM_069278405.1 gene-LOC138330908
NC_091134.1 rna-XM_069278411.1 gene-LOC138330908
NC_091134.1 rna-XM_069278421.1 gene-LOC138330937
NC_091134.1 rna-XM_069278417.1 gene-LOC138330937
NC_091134.1 rna-XM_069277340.1 gene-LOC138329984
NC_091134.1 rna-XM_069278465.1 gene-LOC138331002
NC_091134.1 rna-XM_069278457.1 gene-LOC138330991
NC_091134.1 rna-XM_069278450.1 gene-LOC138330980
NC_091134.1 rna-XM_069278439.1 gene-LOC138330969
NC_091134.1 rna-XM_069278430.1 gene-LOC138330958
NC_091134.1 rna-XM_069251971.1 gene-LOC138310665
NC_091134.1 rna-XM_069277572.1 gene-LOC138330129
NC_091134.1 rna-XR_011209644.1 gene-LOC138331012
NC_091134.1 rna-XR_011209647.1 gene-LOC138331035
NC_091134.1 rna-XM_069278483.1 gene-LOC138331018
NC_091134.1 rna-XM_069278479.1 gene-LOC138331018
NC_091134.1 rna-XM_069252002.1 gene-LOC138310670
NC_091134.1 rna-XM_069278500.1 gene-LOC138331041
NC_091134.1 rna-XM_069278507.1 gene-LOC138331049
NC_091134.1 rna-XM_069278518.1 gene-LOC138331058
NC_091134.1 rna-XR_011206474.1 gene-LOC138310679
NC_091134.1 rna-XM_069278535.1 gene-LOC138331077
NC_091134.1 rna-XM_069278526.1 gene-LOC138331066
NC_091134.1 rna-XM_069278553.1 gene-LOC138331085
NC_091134.1 rna-XM_069278545.1 gene-LOC138331085
NC_091134.1 rna-XM_069278565.1 gene-LOC138331101
NC_091134.1 rna-XM_069278561.1 gene-LOC138331101
NC_091134.1 rna-XM_069278064.1 gene-LOC138330417
NC_091134.1 rna-XM_069278125.1 gene-LOC138330529
NC_091134.1 rna-XM_069252012.1 gene-LOC138310685
NC_091134.1 rna-XM_069278585.1 gene-LOC138331112
NC_091134.1 rna-XM_069278576.1 gene-LOC138331112
NC_091134.1 rna-XM_069278601.1 gene-LOC138331128
NC_091134.1 rna-XM_069278593.1 gene-LOC138331128
NC_091134.1 rna-XR_011209670.1 gene-LOC138331139
NC_091134.1 rna-XM_069278620.1 gene-LOC138331147
NC_091134.1 rna-XM_069278638.1 gene-LOC138331164
NC_091134.1 rna-XM_069278658.1 gene-LOC138331174
NC_091134.1 rna-XM_069278650.1 gene-LOC138331174
NC_091134.1 rna-XM_069278685.1 gene-LOC138331188
NC_091134.1 rna-XM_069278676.1 gene-LOC138331188
NC_091134.1 rna-XM_069278669.1 gene-LOC138331188
NC_091134.1 rna-XM_069278695.1 gene-LOC138331209
NC_091134.1 rna-XM_069278703.1 gene-LOC138331209
NC_091134.1 rna-XM_069278715.1 gene-LOC138331225
NC_091134.1 rna-XM_069278723.1 gene-LOC138331225
NC_091134.1 rna-XM_069278745.1 gene-LOC138331237
NC_091134.1 rna-XM_069278736.1 gene-LOC138331237
NC_091134.1 rna-XM_069278757.1 gene-LOC138331249
NC_091134.1 rna-XM_069278765.1 gene-LOC138331249
NC_091134.1 rna-XR_011206538.1 gene-LOC138311167
NC_091134.1 rna-XM_069278778.1 gene-LOC138331262
NC_091134.1 rna-XM_069278790.1 gene-LOC138331271
NC_091134.1 rna-XR_011209678.1 gene-LOC138331278
NC_091134.1 rna-XM_069278201.1 gene-LOC138330623
NC_091134.1 rna-XM_069278809.1 gene-LOC138331285
NC_091134.1 rna-XM_069278818.1 gene-LOC138331285
NC_091134.1 rna-XM_069278270.1 gene-LOC138330711
NC_091134.1 rna-XM_069278827.1 gene-LOC138331301
NC_091134.1 rna-XM_069252024.1 gene-LOC138310692
NC_091134.1 rna-XR_011209688.1 gene-LOC138331382
NC_091134.1 rna-XM_069278902.1 gene-LOC138331343
NC_091134.1 rna-XM_069278909.1 gene-LOC138331343
NC_091134.1 rna-XR_011209687.1 gene-LOC138331353
NC_091134.1 rna-XM_069278939.1 gene-LOC138331353
NC_091134.1 rna-XM_069278933.1 gene-LOC138331353
NC_091134.1 rna-XM_069278921.1 gene-LOC138331353
NC_091134.1 rna-XM_069249348.1 gene-LOC138308353
NC_091134.1 rna-XR_011209685.1 gene-LOC138331310
NC_091134.1 rna-XM_069278839.1 gene-LOC138331310
NC_091134.1 rna-XM_069278856.1 gene-LOC138331310
NC_091134.1 rna-XM_069278846.1 gene-LOC138331310
NC_091134.1 rna-XM_069278880.1 gene-LOC138331330
NC_091134.1 rna-XM_069278871.1 gene-LOC138331330
NC_091134.1 rna-XM_069278889.1 gene-LOC138331330
NC_091134.1 rna-XM_069278952.1 gene-LOC138331375
NC_091134.1 rna-XM_069278973.1 gene-LOC138331387
NC_091134.1 rna-XM_069278982.1 gene-LOC138331387
NC_091134.1 rna-XM_069279025.1 gene-LOC138331421
NC_091134.1 rna-XM_069278353.1 gene-LOC138330813
NC_091134.1 rna-XR_011209691.1 gene-LOC138331400
NC_091134.1 rna-XM_069279014.1 gene-LOC138331400
NC_091134.1 rna-XM_069278994.1 gene-LOC138331400
NC_091134.1 rna-XM_069279006.1 gene-LOC138331400
NC_091134.1 rna-XM_069279067.1 gene-LOC138331436
NC_091134.1 rna-XM_069279052.1 gene-LOC138331435
NC_091134.1 rna-XM_069279038.1 gene-LOC138331429
NC_091134.1 rna-XM_069279119.1 gene-LOC138331441
NC_091134.1 rna-XM_069279103.1 gene-LOC138331441
NC_091134.1 rna-XM_069279096.1 gene-LOC138331441
NC_091134.1 rna-XM_069279080.1 gene-LOC138331441
NC_091134.1 rna-XM_069279088.1 gene-LOC138331441
NC_091134.1 rna-XM_069279110.1 gene-LOC138331441
NC_091134.1 rna-XM_069279157.1 gene-LOC138331475
NC_091134.1 rna-XM_069279149.1 gene-LOC138331475
NC_091134.1 rna-XM_069279141.1 gene-LOC138331475
NC_091134.1 rna-XM_069279132.1 gene-LOC138331475
NC_091134.1 rna-XM_069279170.1 gene-LOC138331494
NC_091134.1 rna-XM_069279181.1 gene-LOC138331502
NC_091134.1 rna-XM_069279194.1 gene-LOC138331511
NC_091134.1 rna-XM_069279205.1 gene-LOC138331519
NC_091134.1 rna-XM_069279255.1 gene-LOC138331548
NC_091134.1 rna-XM_069279266.1 gene-LOC138331548
NC_091134.1 rna-XM_069279259.1 gene-LOC138331548
NC_091134.1 rna-XM_069279247.1 gene-LOC138331548
NC_091134.1 rna-XM_069279303.1 gene-LOC138331593
NC_091134.1 rna-XM_069279319.1 gene-LOC138331593
NC_091134.1 rna-XM_069279311.1 gene-LOC138331593
NC_091134.1 rna-XM_069279218.1 gene-LOC138331527
NC_091134.1 rna-XM_069279227.1 gene-LOC138331527
NC_091134.1 rna-XM_069279235.1 gene-LOC138331527
NC_091134.1 rna-XM_069279284.1 gene-LOC138331573
NC_091134.1 rna-XM_069279291.1 gene-LOC138331573
NC_091134.1 rna-XM_069279276.1 gene-LOC138331573
NC_091134.1 rna-XM_069279332.1 gene-LOC138331612
NC_091134.1 rna-XM_069279343.1 gene-LOC138331621
NC_091134.1 rna-XM_069279361.1 gene-LOC138331631
NC_091134.1 rna-XM_069279355.1 gene-LOC138331631
NC_091134.1 rna-Trnai-aau gene-Trnai-aau
NC_091134.1 rna-XM_069279394.1 gene-LOC138331663
NC_091134.1 rna-XM_069279402.1 gene-LOC138331663
NC_091134.1 rna-XM_069278517.1 gene-LOC138331032
NC_091134.1 rna-XM_069279371.1 gene-LOC138331645
NC_091134.1 rna-XM_069279384.1 gene-LOC138331653
NC_091134.1 rna-XM_069279415.1 gene-LOC138331680
NC_091134.1 rna-XM_069279529.1 gene-LOC138331763
NC_091134.1 rna-XM_069279432.1 gene-LOC138331688
NC_091134.1 rna-XM_069279450.1 gene-LOC138331688
NC_091134.1 rna-XM_069279441.1 gene-LOC138331688
NC_091134.1 rna-XM_069279424.1 gene-LOC138331688
NC_091134.1 rna-XR_011209722.1 gene-LOC138331772
NC_091134.1 rna-XM_069279495.1 gene-LOC138331736
NC_091134.1 rna-XM_069279511.1 gene-LOC138331736
NC_091134.1 rna-XM_069279519.1 gene-LOC138331736
NC_091134.1 rna-XM_069279504.1 gene-LOC138331736
NC_091134.1 rna-XM_069279461.1 gene-LOC138331709
NC_091134.1 rna-XM_069279485.1 gene-LOC138331727
NC_091134.1 rna-XM_069279473.1 gene-LOC138331718
NC_091134.1 rna-XM_069278616.1 gene-LOC138331118
NC_091134.1 rna-XM_069279547.1 gene-LOC138331779
NC_091134.1 rna-XM_069279556.1 gene-LOC138331779
NC_091134.1 rna-XM_069279580.1 gene-LOC138331798
NC_091134.1 rna-XM_069279570.1 gene-LOC138331790
NC_091134.1 rna-XR_011209725.1 gene-LOC138331805
NC_091134.1 rna-XM_069279601.1 gene-LOC138331810
NC_091134.1 rna-XM_069279613.1 gene-LOC138331817
NC_091134.1 rna-XM_069279624.1 gene-LOC138331817
NC_091134.1 rna-XM_069279638.1 gene-LOC138331822
NC_091134.1 rna-XM_069279648.1 gene-LOC138331822
NC_091134.1 rna-XM_069279656.1 gene-LOC138331835
NC_091134.1 rna-XM_069279669.1 gene-LOC138331839
NC_091134.1 rna-XM_069279678.1 gene-LOC138331849
NC_091134.1 rna-XM_069279689.1 gene-LOC138331859
NC_091134.1 rna-XM_069279709.1 gene-LOC138331868
NC_091134.1 rna-XM_069279717.1 gene-LOC138331868
NC_091134.1 rna-XM_069279701.1 gene-LOC138331868
NC_091134.1 rna-XM_069279740.1 gene-LOC138331883
NC_091134.1 rna-XM_069279753.1 gene-LOC138331883
NC_091134.1 rna-XM_069279731.1 gene-LOC138331883
NC_091134.1 rna-XM_069279748.1 gene-LOC138331883
NC_091134.1 rna-XR_011209747.1 gene-LOC138331903
NC_091134.1 rna-XM_069279772.1 gene-LOC138331908
NC_091134.1 rna-XM_069279784.1 gene-LOC138331917
NC_091134.1 rna-XM_069279847.1 gene-LOC138331925
NC_091134.1 rna-XM_069279793.1 gene-LOC138331925
NC_091134.1 rna-XM_069279831.1 gene-LOC138331925
NC_091134.1 rna-XM_069279840.1 gene-LOC138331925
NC_091134.1 rna-XM_069279810.1 gene-LOC138331925
NC_091134.1 rna-XM_069279802.1 gene-LOC138331925
NC_091134.1 rna-XM_069279821.1 gene-LOC138331925
NC_091134.1 rna-XM_069279859.1 gene-LOC138331957
NC_091134.1 rna-XM_069279872.1 gene-LOC138331964
NC_091134.1 rna-XR_011209754.1 gene-LOC138331979
NC_091134.1 rna-XM_069279899.1 gene-LOC138331986
NC_091134.1 rna-XM_069252036.1 gene-LOC138310701
NC_091134.1 rna-XM_069279908.1 gene-LOC138331996
NC_091134.1 rna-XM_069280013.1 gene-LOC138332063
NC_091134.1 rna-XM_069279938.1 gene-LOC138332005
NC_091134.1 rna-XM_069279947.1 gene-LOC138332005
NC_091134.1 rna-XM_069279993.1 gene-LOC138332005
NC_091134.1 rna-XM_069279921.1 gene-LOC138332005
NC_091134.1 rna-XM_069279929.1 gene-LOC138332005
NC_091134.1 rna-XM_069279972.1 gene-LOC138332005
NC_091134.1 rna-XM_069279978.1 gene-LOC138332005
NC_091134.1 rna-XM_069279964.1 gene-LOC138332005
NC_091134.1 rna-XM_069280002.1 gene-LOC138332005
NC_091134.1 rna-XM_069279955.1 gene-LOC138332005
NC_091134.1 rna-XM_069279985.1 gene-LOC138332005
NC_091134.1 rna-XM_069280023.1 gene-LOC138332072
NC_091134.1 rna-XM_069280035.1 gene-LOC138332080
NC_091134.1 rna-XM_069280047.1 gene-LOC138332080
NC_091134.1 rna-XM_069280056.1 gene-LOC138332080
NC_091134.1 rna-XM_069280039.1 gene-LOC138332080
NC_091134.1 rna-XM_069280068.1 gene-LOC138332103
NC_091134.1 rna-XM_069280080.1 gene-LOC138332112
NC_091134.1 rna-XM_069280115.1 gene-LOC138332119
NC_091134.1 rna-XM_069280099.1 gene-LOC138332119
NC_091134.1 rna-XM_069280105.1 gene-LOC138332119
NC_091134.1 rna-XM_069280089.1 gene-LOC138332119
NC_091134.1 rna-XM_069252048.1 gene-LOC138310710
NC_091134.1 rna-XM_069280124.1 gene-LOC138332141
NC_091134.1 rna-XM_069280137.1 gene-LOC138332149
NC_091134.1 rna-XM_069280149.1 gene-LOC138332158
NC_091134.1 rna-XM_069280163.1 gene-LOC138332166
NC_091134.1 rna-XM_069280172.1 gene-LOC138332176
NC_091134.1 rna-XM_069278968.1 gene-LOC138331362
NC_091134.1 rna-XR_011209792.1 gene-LOC138332185
NC_091134.1 rna-XR_011209790.1 gene-LOC138332185
NC_091134.1 rna-XR_011209788.1 gene-LOC138332185
NC_091134.1 rna-XR_011209789.1 gene-LOC138332185
NC_091134.1 rna-XM_069280192.1 gene-LOC138332185
NC_091134.1 rna-XM_069279217.1 gene-LOC138331501
NC_091134.1 rna-XR_011209796.1 gene-LOC138332202
NC_091134.1 rna-XM_069279331.1 gene-LOC138331588
NC_091134.1 rna-XR_011206476.1 gene-LOC138310718
NC_091134.1 rna-XR_011206477.1 gene-LOC138310724
NC_091134.1 rna-XM_069280224.1 gene-LOC138332219
NC_091134.1 rna-XM_069280235.1 gene-LOC138332229
NC_091134.1 rna-XR_011209798.1 gene-LOC138332238
NC_091134.1 rna-XM_069280255.1 gene-LOC138332238
NC_091134.1 rna-XM_069280247.1 gene-LOC138332238
NC_091134.1 rna-XM_069279798.1 gene-LOC138331902
NC_091134.1 rna-XM_069280300.1 gene-LOC138332275
NC_091134.1 rna-XM_069280313.1 gene-LOC138332283
NC_091134.1 rna-XM_069280321.1 gene-LOC138332283
NC_091134.1 rna-XM_069280282.1 gene-LOC138332259
NC_091134.1 rna-XM_069280290.1 gene-LOC138332259
NC_091134.1 rna-XM_069280358.1 gene-LOC138332311
NC_091134.1 rna-XM_069280366.1 gene-LOC138332311
NC_091134.1 rna-XM_069280374.1 gene-LOC138332311
NC_091134.1 rna-XM_069280385.1 gene-LOC138332329
NC_091134.1 rna-XM_069280393.1 gene-LOC138332329
NC_091134.1 rna-XM_069280406.1 gene-LOC138332342
NC_091134.1 rna-XM_069280346.1 gene-LOC138332304
NC_091134.1 rna-XM_069280333.1 gene-LOC138332297
NC_091134.1 rna-XM_069280594.1 gene-LOC138332586
NC_091134.1 rna-XM_069280589.1 gene-LOC138332586
NC_091134.1 rna-XM_069280637.1 gene-LOC138332601
NC_091134.1 rna-XM_069280617.1 gene-LOC138332601
NC_091134.1 rna-XM_069280630.1 gene-LOC138332601
NC_091134.1 rna-XM_069280644.1 gene-LOC138332601
